Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
RSA,19870529.01,CMC,PRV,,$$,20 Years NSRI       ,,,,Ships/Maritime,,,
RSA,19870604.01,FDC,SPO,4.021,$,Rock Paintings        ,90000,502,,Dinosaurs/Fossils/Archaeology,,,
RSA,19870609.01,FLT,SAA,043,$,Johannesburg Lusaka        ,,,,Flight and Aircraft,,,
RSA,19870620.01,CMC,SPO,,$,150 years Cradock       ,,506,,Towns/Cities History,,,
RSA,19870621.01,RWY,PRV,,$$$,100 Years ZA Spoorweg Maatschappij,25,,156,Railway/Trains,,,
RSA,19870621.02,RWY,PRV,,$$$,100 Years Inauguration NZASM,25,,156,Railway/Trains,,,
RSA,19870621.03,RWY,PRV,,$$$,100 Years Inauguration NZASM (2),25,,156,Railway/Trains,,,
RSA,19870625.01,MIL,SMO,30,$$,SAAF Hawker Hartbees       ,,,,Flight and Aircraft,Military,,
RSA,19870701.01,MIL,ARM,07,$,SA Army College Voortrekkerhoogte      ,,507,,Military,,,
RSA,19870701.02,MIL,DEF,01,$,SA Defence Force 75 Years     ,,507,,Military,,,
RSA,19870702.01,MIL,ARM,08,$,Sandton Commando        ,,,,Military,,,
RSA,19870709.01,CMC,SPO,,$,Moravian Church        ,,508,,Religion/Churches,,,
RSA,19870714.01,FLT,SAA,044,$,Flight JHB Lourenzo Marques      ,,,,Flight and Aircraft,,,
RSA,19870718.01,CMC,PRV,,$$$,Natal Balloon Fiesta Midmar 1987 ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19870801.01,RWY,PRV,,$$$,100 Years Founding NZASM Railway Co,25,,157,Railway/Trains,,,
RSA,19870903.01,CMC,SPO,,$,Paarl 300 Stamp Exhibition      ,,511,,Stamp Exhibition,,,
RSA,19870903.02,FDC,SPO,4.022,$,Paarl         ,90000,511,,Stamp Exhibition,,,
RSA,19870903.03,FDC,FOU,02,$$,MS Paarl      ,,511,,Stamp Exhibition,,,
RSA,19870903.04,FDC,SLK,87.04,$$$,SILK MS Paarl 300      ,,511,,Stamp Exhibition,,,
RSA,19870910.01,CMC,PRV,,$$$,HMAV Bounty at Cape of Good Hope   ,,,,Ships/Maritime,,,
RSA,19870916.01,CMC,SPO,,$,Paarl 300 Stamp Exhibition      ,,515,,Stamp Exhibition,,,
RSA,19870916.02,CMC,SPO,,$$,MS Paarl 300 Stamp Exhibition     ,,515,,Stamp Exhibition,,,
RSA,19870916.03,CMC,PRV,,$,Paarl 300 Stamp Exhibition      ,,515,,Stamp Exhibition,,,
RSA,19870916.04,FLT,PRV,,$$,Paarl 300 carried by Hand Gliders,,,,Stamp Exhibition,Flight and Aircraft,,
RSA,19870919.01,MIL,ARM,09,$,Magol Commando Sandton       ,,,,Military,,,
RSA,19870925.01,MIL,DEF,02,$,Nature and Environmental Conservation      ,,,,Military,,,
RSA,19871006.01,CMC,SPO,,$,Boksburg 100        ,,516,,Towns/Cities History,,,
RSA,19871012.01,CMC,SPO,,$,Congress of Aviation and Space Medicine    ,,517,,Health/Medicine,Astronomy/Space,Flight and Aircraft,
RSA,19871022.01,MIL,ARM,10,$,Natal Field Artillery       ,,,,Military,,,
RSA,19871031.01,RWY,PRV,,$$,Commemorate Narrow Gauge Railways – PE to Avontuur,2000,,161,Railway/Trains,,,
RSA,19871031.02,RWY,PRV,,$$,Commemorate Narrow Gauge Railways – Avontuur to PE,2000,,162,Railway/Trains,,,
RSA,19871102.01,CMC,SPO,,$,Siege of Ladysmith       ,,518,,Military,Boer War,,
RSA,19871106.01,CMC,SPO,,$,JHB stock Exchange 100 years     ,,519,,,,,
RSA,19871107.01,MIL,SMO,31,$$,MAJ. Miller 1917 Recruiting Tour     ,,,,Flight and Aircraft,,,
RSA,19871108.01,CMC,PRV,,$,Dias 500 years Portgal cover     ,,,,Ships/Maritime,,,
RSA,19871116.01,FDC,SPO,4.022.1,$,Natal Flood Disaster       ,80000,520,,,,,
RSA,19871116.02,FDC,SLK,87.04,$$$,SILK Flood Relief       ,,520,,,,,
RSA,19871119.01,FDC,SPO,4.023,$,Bible Society        ,100000,521,,Religion/Churches,,,
RSA,19871119.02,FDC,SLK,87.05,$$$,SILK Bible Society       ,,521,,Religion/Churches,,,
RSA,19871119.03,FDC,PRV,,$$$,Bible (In the Beginning),,,,Religion/Churches,,,
RSA,19871121.01,MIL,SHS,2,$$,300 Years Simons Town      ,,,,Towns/Cities History,,,
RSA,19871201.02,FDC,SLK,87.06,$$$,SILK Natal Flood Relief      ,,,,Ships/Maritime,,,
RSA,19871204.01,CMC,PRV,,$$$,500 Years Dias Lisbon to Mossel Bay   ,,,,Ships/Maritime,,,
RSA,19871204.02,RWY,PRV,,$$$,Banana Express Railway Line,200,,163,Railway/Trains,,,
RSA,19871210.01,MIL,ARM,11,$,Hilcrest Regiment        ,,,,Military,,,
RSA,19871223.01,CMC,SAT,,$$,Botrivier Hermanus 1912 - 1987     ,,,,Transport,Cars,,
RSA,19871224.01,MIL,NAV,11,$$,40 years SAS Pietermaritzburg      ,,,,Ships/Maritime,Military,,
RSA,19880104.01,CMC,SPO,,$,First International String Competition      ,,522,,Music,Arts/Culture/Traditions,,
RSA,19880118.01,MIL,ARM,12,$,Army Battle School Postmasburg      ,,,,Military,,,
RSA,19880128.01,CMC,PRV,,$,Pietermaritzburg 150        ,,,,Towns/Cities History,,,
RSA,19880201.01,CMC,SPO,,$,Groote Schuur Hospital       ,,523,,Health/Medicine,,,
RSA,19880203.01,FDC,SPO,4.024,$,Bartolomeu Dias        ,82000,524,,Ships/Maritime,,,
RSA,19880203.02,FDC,FOU,03,$$$,MS Dias      ,,524,,Ships/Maritime,,,
RSA,19880203.03,FDC,SLK,88.01,$$$,SILK Bartolomeu Dias       ,,524,,Ships/Maritime,,,
RSA,19880203.04,FDC,SLK,88.02,$$$,SILK MS Dias       ,,524,,Ships/Maritime,,,
RSA,19880203.05,CMC,SPO,,$,Bartolomeu Dias,,524,,Ships/Maritime,,,
RSA,19880203.06,CMC,SPO,,$,Bartolomeu Dias Museum       ,,525,,Ships/Maritime,,,
RSA,19880203.07,CMC,PRV,,$$,Bartolomeu Dias,,524,,Ships/Maritime,,,
RSA,19880217.01,CMC,SPO,,$,Klerksdorp 150        ,,526,,Towns/Cities History,,,
RSA,19880301.01,MIL,ARM,13,$,Wemmer Pan Commando       ,,,,Military,,,
RSA,19880301.02,FDC,SLK,88.02S,$$$,SILK Natal Flood Relief      ,,,,,,,
RSA,19880312.01,CMC,SPO,,$,Dias         ,,527,,Ships/Maritime,,,
RSA,19880312.02,RWY,PRV,,$$$$,Steam Safari Pretoria Klein Kariba,25,,164,Railway/Trains,,,
RSA,19880315.01,CMC,SPO,,$,Midmar Historical Village       ,,528,,Museums,,,
RSA,19880325.01,CMC,SPO,,$,New Date stamp Agulhas Lighthouse,,529,,Ships/Maritime,Tourism,,
RSA,19880330.01,CMC,SPO,,$,Dias         ,,,,Ships/Maritime,,,
RSA,19880401.01,CMC,SAP,003,$$,SA Police 75 Years      ,,530,,Police,,,
RSA,19880402.01,MIL,DEF,03,$,Permanent Force        ,,,,Military,,,
RSA,19880413.01,FDC,SPO,4.025,$,French Huguenots        ,82000,531,,Settlers,,,
RSA,19880413.02,FDC,SPO,4.025.1,$$,National Flood Disaster Charity      ,100000,532,,,,,
RSA,19880413.03,FDC,SLK,88.03,$$$,SILK French Huguenots       ,,531,,Settlers,,,
RSA,19880413.04,FDC,SLK,88.04S,$$$,SILK National Flood Disaster Charity     ,,532,,Settlers,,,
RSA,19880413.05,FDC,PRV,,$,French Huguenots        ,,531,,Settlers,,,
RSA,19880413.06,FDC,PRV,,$,French Huguenots        ,,531,,Settlers,,,
RSA,19880423.01,RWY,PRV,,$$$$,Last Steam Train Breyten Lothair,40,,165,Railway/Trains,,,
RSA,19880430.01,CMC,SAA,,$$$,SAA Museum Wing and Wheels Day,,,,Ships/Maritime,Cars,,
RSA,19880502.01,MIL,ARM,14,$,State Presidents Unit (1)      ,,,,Military,,,
RSA,19880510.01,MIL,SMO,32,$$,Recruiting Campaine Aviation Corps      ,,,,Military,Flight and Aircraft,,
RSA,19880516.01,CMC,SPO,,$,Bredasdorp 150        ,,534,,Towns/Cities History,,,
RSA,19880521.01,CMC,SPO,,$,Forestry Museum Sabie       ,,535,,Forestry/Trees,Museums,,
RSA,19880524.01,CMC,SPO,,$,250 Years Methodist Church,,536,,Religion/Churches,,,
RSA,19880525.01,CMC,PRV,,$$,40 Years National Party,,,,Government and Politics,,,
RSA,19880531.01,CMC,PRV,,$$,50th Ann of Northern Transvaal Rugby Union   ,,,,Sport,Rugby,,
RSA,19880531.02,CMC,PRV,,$$$,60 Years SA Flag,,,,Flags,,,
RSA,19880608.01,CMC,SPO,,$,150 Years Mohair Industry      ,,537,,Agriculture/Farming,,,
RSA,19880609.01,FDC,SPO,4.026,$,Lighthouses         ,82000,538,,Ships/Maritime,,,
RSA,19880609.02,FDC,SPO,S14,$$,Lighthouses         ,55000,538,,Ships/Maritime,,,
RSA,19880609.03,FDC,SLK,88.04,$$$,SILK Lighthouses        ,,538,,Ships/Maritime,,,
RSA,19880609.04,FDC,SLK,88.05,$$$,SILK Lighthouses        ,,538,,Ships/Maritime,,,
RSA,19880617.01,MIL,NAV,12,$$,SAS Simonsberg        ,5000,,,Ships/Maritime,Military,,
RSA,19880622.01,FLT,PRV,03,$$$$$$,"Special flight JHB Cairo – Peace talks Angola, Cuba, USA",100,,,Flight and Aircraft,Government and Politics,,
RSA,19880625.01,FLT,PRV,03,$$$$$$,"Special flight Cairo JHB – Peace talks Angola, Cuba, USA",100,,,Flight and Aircraft,Government and Politics,,
RSA,19880701.01,MIL,ARM,15,$,Pretoria Regiment        ,,,,Military,,,
RSA,19880701.02,MIL,DEF,04,$,Citizen Force        ,,,,Military,,,
RSA,19880716.01,MIL,PRV,,$,Militaria Expo Pinetown       ,,,,Military,,,
RSA,19880716.02,CMC,SPO,,$,Witbank JUNASS 88       ,,542,,Stamp Exhibition,,,
RSA,19880801.01,MIL,SMO,33,$$,50th Ann Waterkloof       ,,,,Military,Flight and Aircraft,,
RSA,19880801.02,CMC,SPO,,$,Government Printing Works 100 years     ,,543,,,,,
RSA,19880810.01,MIL,NAV,13,$$,SAS Tafelberg        ,5000,,,Military,Ships/Maritime,,
RSA,19880813.01,CMC,SPO,,$,125th Ann Ostrich industry      ,,544,,Agriculture/Farming,,,
RSA,19880822.01,FLT,SAA,045,$,JHB London 25 years      ,,,,Flight and Aircraft,,,
RSA,19880822.02,FLT,SAA,046,$,Flight London JHB 25 years     ,,,,Flight and Aircraft,,,
RSA,19880823.01,FLT,PRV,05,$$$$$$,Special flight JHB Brazzaville – Peace Namibia,,,,Flight and Aircraft,Government and Politics,,
RSA,19880827.01,FLT,PRV,05,$$$$$$,Special flight Brazzaville JHB – Peace Namibia,,,,Flight and Aircraft,Government and Politics,,
RSA,19880901.01,FDC,SPO,5.001,$$,5th Def Issue Folder      ,65000,546,,Definitive Series,Flora/Flowers,,
RSA,19880905.01,CMC,PRV,,$$,Groot Trek Herdenking,,,,Voortrekkers,,,
RSA,19880914.01,CMC,PRV,,$$$,Papal Visit        ,,,,Religion/Churches,,,
RSA,19880916.01,CMC,SPO,,$,150 Years Potchefstroom       ,,547,,Towns/Cities History,,,
RSA,19881001.01,MIL,ARM,16,$,Infantry School        ,,,,Military,,,
RSA,19881006.01,FIL,PRV,,$$,Wanderers Philatelic Society       ,,,,Stamp Exhibition,,,
RSA,19881006.02,FLT,PRV,,$$$$$$,Special Presidential Flight Ivory Coast and Europe,,,,Flight and Aircraft,Government and Politics,,
RSA,19881012.01,FDC,PRV,,$$$$$$,Special Presidential Flight Ivory Coach and Europe – return,,,,Flight and Aircraft,Government and Politics,,
RSA,19881015.01,CMC,SPO,,$,Breastfeeding Ass of SA      ,,548,,Community Services,Health/Medicine,,
RSA,19881020.01,RWY,PRV,,$$$,Electrification East London Springfontein Railway Line,200,,182,Railway/Trains,,,
RSA,19881101.01,MIL,ARM,17,$,Danie Theron Combat School      ,,,,Military,,,
RSA,19881101.02,MIL,ARM,18,$,SA Corps of Signals      ,,,,Military,,,
RSA,19881101.03,MIL,DEF,05,$,SA Corps of Military Police     ,,,,Military,Police,,
RSA,19881119.01,CMC,PRV,,$$$,Groot Trek 150 Years,,,,Voortrekkers,,,
RSA,19881121.01,FDC,SPO,5.002,$$,Great Trek        ,100000,549,,Voortrekkers,,,
RSA,19881121.02,FDC,SLK,88.08,$$$,SILK Great Trek       ,,549,,Voortrekkers,,,
RSA,19881121.03,CMC,PRV,,$$$,PMB 150 Glider Mail      ,,,,Flight and Aircraft,,,
RSA,19881121.04,CMC,PRV,,$$$,PMB 150 Glider Mail B,,,,Flight and Aircraft,,,
RSA,19881121.05,CMC,PRV,,$$$,PMB 150 Glider Mail C,,,,Flight and Aircraft,,,
RSA,19881121.06,CMC,PRV,,$$,Donkerhoek Op Trek na ons Eie,,,,Voortrekkers,,,
RSA,19881122.01,RWY,SAT,1.08,$$$,Steam Train from Assegaaibos to Port Elizabeth (7 of 12),1000,,174,Railway/Trains,,,
RSA,19881122.02,FIL,FED,003,$$,MS Stamp Exhibition Pietermaritzburg       ,,550,,Voortrekkers,Stamp Exhibition,,
RSA,19881122.03,FIL,PRV,,$,PMB Stamp Exhibition       ,,550,,Voortrekkers,Stamp Exhibition,,
RSA,19881123.01,CMC,SPO,,$,Restoration Post Office Pretoria,,551,,Postal History,,,
RSA,19881124.01,CMC,SPO,,$,Pietermaritzburg 150        ,,552,,Towns/Cities History,,,
RSA,19881129.01,MIL,SHS,3,$$,SATS General Botha       ,,,,Ships/Maritime,Military,,
RSA,19881206.01,MIL,SMO,34,$$,50th Ann SA Womens Aviation Association    ,,,,Military,Flight and Aircraft,,
RSA,19881206.02,FLT,PRV,,$,50th Ann 1st DC3 Flight     ,,,,Flight and Aircraft,Military,,
RSA,19881213.01,RWY,SAT,1.09,$$$,Steam Train from Joubertina to Port Elizabeth (8 of 12),1000,,175,Railway/Trains,,,
RSA,19881222.01,CMC,SPO,,$,East London Museum       ,,553,,Museums,Fish and Marine Life,,
RSA,19881222.02,CMC,PRV,,$$,East London Museum       ,,553,,Museums,Fish and Marine Life,,
RSA,19890103.01,MIL,ARM,19,$,Regiment Bloemspruit        ,,,,Military,,,
RSA,19890111.01,RWY,PRV,,$$$,Bart Grove Proctivity Reward Humansdorp Railway,,,184,Railway/Trains,,,
RSA,19890209.01,FDC,SPO,5.003,$$,Coelacanth         ,100000,554,,Museums,Fish and Marine Life,,
RSA,19890209.02,FDC,FOU,04,$$$,MS Coelacanth      ,,554,,Museums,Fish and Marine Life,,
RSA,19890209.03,FDC,SLK,89.01,$$$,SILK Coelacanth        ,,554,,Museums,Fish and Marine Life,,
RSA,19890209.04,FDC,SLK,89.02,$$$,SILK MS Coelecanth       ,,554,,Museums,Fish and Marine Life,,
RSA,19890209.05,FDC,PRV,,$$$,Coelacanth JLB Smith Institute      ,,,,Museums,Fish and Marine Life,,
RSA,19890214.01,CMC,SPO,,$,Bethlehem 125        ,,555,,Towns/Cities History,,,
RSA,19890224.01,RWY,SAT,1.10,$$$,Steam Train from  Krakelriver to Port Elizabeth (9 of 12),1000,,176,Railway/Trains,,,
RSA,19890306.01,MIL,SMO,35,$$,Hawker Hurricane        ,,,,Military,Flight and Aircraft,,
RSA,19890311.01,RWY,PRV,,$$$,First Official trip of The Sun City Express,,,,Railway/Trains,,,
RSA,19890313.01,CMC,SPO,,$,Centenary of SA Test Cricket     ,,,,Sport,Cricket,,
RSA,19890325.01,CMC,SPO,,$,Volksrust 100        ,,557,,Military,Boer War,,
RSA,19890325.02,RWY,PRV,,$$$,Volksrust 100 – Rail,42,,187,Military,Boer War,,
RSA,19890328.01,CMC,PRV,,$$$,Cape Provincial Hot Air Balloon Championships Tulbach ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19890401.01,FDC,SPO,5.003,$,Succulents         ,,558,,Flora/Flowers,,,
RSA,19890401.02,FDC,SLK,89.04,$$$,SILK Succulents        ,,558,,Flora/Flowers,,,
RSA,19890401.03,MIL,SMO,36,$$$,Formation of 6 Squadron.jpeg      ,,,,Military,Flight and Aircraft,,
RSA,19890401.04,MIL,PRV,,$$$,Anti Aircraft School       ,,,,Military,Flight and Aircraft,,
RSA,19890402.01,FLT,FAL,,$$$,Air Botswana Flight JHB Maun Windhoek    ,,,,Flight and Aircraft,,,
RSA,19890402.02,FLT,FAL,,$$$,Air Botswana Flight JHB Maun,,,,Flight and Aircraft,,,
RSA,19890404.01,CMC,SPO,,$,Fort Beaufort Museum       ,,559,,Museums,,,
RSA,19890404.02,RWY,PRV,,$$$$,40 Years Closure Knysna Forest Railway,42,,188,Railway/Trains,,,
RSA,19890415.01,CMC,SPO,,$$,100 Years Transvaal Rugby Union     ,,560,,Sport,Rugby,,
RSA,19890417.01,RWY,SAT,1.11,$$$,Steam Train from Louterwater to Port Elizabeth (10 of 12),1000,,177,Railway/Trains,,,
RSA,19890420.01,FLT,PRV,,$$$$,CA Concorde – The Regal has landed – date stamped CPT,,,,Flight and Aircraft,,,
RSA,19890422.01,MIL,NAV,14,$$,Admiralty House        ,6000,,,Military,,,
RSA,19890425.01,CMC,SPO,,$,Provincial Council Building PMB      ,,561,,Government and Politics,Architecture,,
RSA,19890503.01,FLT,PRV,,$$$,Hot Air Balloon Championships Bethlehem     ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19890505.01,FDC,SPO,5.004,$,National Grazing Strategy       ,100000,562,,Agriculture/Farming,,,
RSA,19890505.02,FDC,SLK,89.06,$$$,SILK National Grazing Strategy      ,,562,,Agriculture/Farming,,,
RSA,19890505.03,CMC,PRV,,$$$,The Kei Explorer Train,,,,Railway/Trains,,,
RSA,19890506.01,FDC,PRV,,$$$,SAA Flight JHB Comores,,,,Flight and Aircraft,,,
RSA,19890513.01,CMC,PRV,,$,3rd National Stamp Day      ,,,,Stamp Day,,,
RSA,19890516.01,MIL,ARM,20,$,Umvoti Mounted Rifles       ,,,,Military,,,
RSA,19890523.01,CMC,SPO,,$,150 years Cape Education Department     ,,563,,Education,,,
RSA,19890523.02,CMC,SPO,,$,150 Years Geography       ,,564,,Education,,,
RSA,19890601.01,MIL,DEF,06,$,SA Defence Force Institute      ,,,,Military,,,
RSA,19890610.01,CMC,SPO,,$,SA Museum        ,,565,,Museums,Dinosaurs/Fossils/Archaeology,,
RSA,19890615.01,CMC,PRV,,$$$,Arrival of Hekla in CT Harbour    ,,,,Ships/Maritime,,,
RSA,19890622.01,FDC,SPO,5.005,$,100 Years SA Rugby Board     ,90000,566,,Sport,Rugby,,
RSA,19890622.02,CMC,PRV,,$$,100 Years SA Rugby Board     ,,566,,Sport,Rugby,,
RSA,19890623.01,RWY,SAT,1.12,$$$,Steam Train from Misgund to Port Elizabeth (11 of 12),1000,,178,Railway/Trains,,,
RSA,19890625.01,RWY,SAT,,$$$,Waterval Boven Oosterlijn Express,50,,189,Railway/Trains,,,
RSA,19890701.01,RWY,PRV,,$$$,80 Years Take-over Rayton Cullinan Railway Line,16,,190,Railway/Trains,,,
RSA,19890707.01,CMC,SPO,,$,Oldest Letter Box Grahamstown      ,,567,,Postal History,,,
RSA,19890713.01,CMC,SPO,,$,JUNASS89         ,,568,,Stamp Exhibition,,,
RSA,19890721.01,MIL,PRV,,$$,Militaria Expo 89 Durban      ,,,,Military,,,
RSA,19890725.01,CMC,SPO,,$,Catharina Brand Museum Ladybrand,,569,,Museums,,,
RSA,19890803.01,FDC,SPO,5.006,$,Pierneef         ,100000,570,,Paintings,,,
RSA,19890803.02,FDC,SPO,S15,$$,Miniature Sheet Pierneef       ,55000,570,,Paintings,,,
RSA,19890804.01,MIL,DEF,07,$,SA and the First World War    ,,,,Military,,,
RSA,19890824.02,CMC,SPO,,$,DRC Church Mission in Malawi     ,,571,,Religion/Churches,,,
RSA,19890831.01,CMC,SPO,,$,Clanwilliam 175        ,,573,,Towns/Cities History,,,
RSA,19890831.02,RWY,PRV,,$$$,60 Years Railway Line Messina Beit Bridge,25,,191,Railway/Trains,,,
RSA,19890831.03,RWY,PRV,,$$$,60 Years Railway Line Messina Beit Bridge,74,,192,Railway/Trains,,,
RSA,19890901.01,CMC,SPO,,$,Landsdiensbeweging         ,,574,,,,,
RSA,19890904.01,MIL,NAV,15,$$,SA Naval Dockyard Durban      ,5000,,,Military,Ships/Maritime,,
RSA,19890904.02,RWY,PRV,,$$$,100 Years Railway Line Ladysmith Glencoe,200,,193,Railway/Trains,,,
RSA,19890906.01,MIL,DEF,08,$,SA and the Second World War    ,,,,Military,,,
RSA,19890906.02,FIL,FED,004,$$,MS Wanderers Stamp Exhibition,,575,,Stamp Exhibition,,,
RSA,19890906.03,CMC,PRV,,$$$,MS Wanders Philatelic Exhibition helicopter flight    ,,,,Stamp Day,Flight and Aircraft,,
RSA,19890909.01,MIL,ARM,21,$,SA Irish Regiment       ,,,,Military,,,
RSA,19890912.01,CMC,SPO,,$,Africa Evangelical Fellowship 100 Years     ,,576,,Religion/Churches,,,
RSA,19890913.01,MIL,SMW,01,$$,75th Ann First Operation Flight 1914    ,,,,Flight and Aircraft,Military,,
RSA,19890918.01,RWY,SAT,1.13,$$$,Steam Train from Avontuur to Port Elizabeth (12 of 12),1000,,179,Railway/Trains,,,
RSA,19890920.01,FDC,SPO,5.006,$,FW de Klerk       ,80000,577,,Presidents and Leaders,,,
RSA,19890921.01,RWY,PRV,,$$,New Date Stamp Old Station Museum Uitenhage,3982,578,198,Railway/Trains,,,
RSA,19890921.02,RWY,PRV,,$$,New Date Stamp Old Station Museum Uitenhage,20,,199,Railway/Trains,,,
RSA,19890922.01,CMC,UNN,,$$$,United Nations SA Flag      ,,,,Flags,United Nations,,
RSA,19890929.01,MIL,PRV,,$$,Parachute Batalion        ,,,,Military,Flight and Aircraft,,
RSA,19890929.02,CMC,PRV,,$$,Parachute Batalion        ,,,,Military,Flight and Aircraft,,
RSA,19891002.01,MIL,ARM,22,$,Pretoria Highlanders Regiment       ,,,,Military,,,
RSA,19891002.02,MIL,DEF,09,$,11 Field Postal Unit PTA     ,12000,579,201,Military,Railway/Trains,Flight and Aircraft,
RSA,19891005.01,CMC,SPO,,$,Centenary Chamber of Mines      ,,580,,Mining/Minerals,,,
RSA,19891005.02,CMC,SPO,,$,Centenary Chamber of Mines      ,,580,,Mining/Minerals,,,
RSA,19891005.03,RWY,PRV,,$$$,Zig Zag Steam Safari,200,,202,Railway/Trains,,,
RSA,19891019.01,FDC,SPO,5.007,$,Energy         ,85000,582,,Energy,,,
RSA,19891019.02,FDC,SLK,89.08,$$$,SILK Energy        ,,582,,Energy,,,
RSA,19891019.03,CMC,PRV,,$,Koeberg 5 Years Uranium 200 Years,,584,,Energy,Mining/Minerals,,
RSA,19891020.01,CMC,SPO,,$,Air Traffic Controller       ,,586,,Flight and Aircraft,,,
RSA,19891104.01,MIL,ARM,23,$,JHB South Regiment       ,,,,Military,,,
RSA,19891104.02,CMC,SPO,,$,Life Line Southern Africa      ,,587,,Community Services,,,
RSA,19891110.01,MIL,ARM,24,$,Technical Service Corps       ,,,,Military,,,
RSA,19891122.01,MIL,SHS,4,$$,SMS Konigsberg        ,,,,Military,Flight and Aircraft,,
RSA,19891201.01,CMC,SPO,,$,New date stamp Cape of Good Hope Nature Reserve,,589,,Landscapes/Nature,,,
RSA,19891202.01,MIL,SMW,02,$$,First Blow against enemy Watussi 1939    ,,,,Military,Flight and Aircraft,,
RSA,19891207.01,FLT,SAA,047,$,21 years service Boeing 737     ,,,,Flight and Aircraft,,,
RSA,19900117.01,CMC,SAT,,$$$,100 Years Railway line Braamfontein Roodepoort,,,,Railway/Trains,,,
RSA,19900201.01,MIL,ARM,25,$,School of Engineers       ,,,,Military,,,
RSA,19900204.01,MIL,ARM,26,$,Group 4 Headquarters       ,,,,Military,,,
RSA,19900211.01,CMC,PRV,,$$$,20 Years Mandela released from Jail,,,,Mandela,,,
RSA,19900215.01,FDC,SPO,5.008,$,Cooperation         ,80000,590,203,Railway/Trains,Agriculture/Farming,Maps,Bridges/Dams
RSA,19900215.02,FDC,SPO,S16,$$,Cooperation         ,80000,590,204,Railway/Trains,Agriculture/Farming,Maps,Bridges/Dams
RSA,19900215.03,FDC,SLK,90.02,$$$,SILK Cooperation        ,,590,,Railway/Trains,Agriculture/Farming,Maps,Bridges/Dams
RSA,19900215.04,RWY,PRV,,$$$,Integrated Railway Cooperation         ,25,,204,Railway/Trains,,,
RSA,19900222.01,FLT,SAM,001,$$,Last day of old date stamp Jan Smuts,,,,Flight and Aircraft,,,
RSA,19900223.01,FLT,SAA,048,$$,JHB Rio 21 years      ,,,,Flight and Aircraft,,,
RSA,19900223.02,FLT,SAM,002,$$,First day of new date stamp Jan Smuts,,,,Flight and Aircraft,,,
RSA,19900301.01,FDC,SPO,5.008.1,$$$,Succulents         ,60000,592,,Flora/Flowers,,,
RSA,19900301.02,FDC,SLK,90.03,$$$,SILK Succulents        ,,592,,Flora/Flowers,,,
RSA,19900315.01,MIL,SMO,37,$$,70th Ann of SAAF      ,,,,Flight and Aircraft,Military,,
RSA,19900316.01,MIL,NAV,16,$$,Ann of launching Maria van Riebeeck    ,,,,Ships/Maritime,Military,,
RSA,19900326.01,FLT,SAM,003,$$$$,SAA Flight JHB Manchester,,,,Flight and Aircraft,,,
RSA,19900327.01,FLT,SAM,004,$$$$,SAA Flight Manchester JHB,,,,Flight and Aircraft,,,
RSA,19900330.01,MIL,DEF,10,$,SA National Museum of Mil History    ,,,,Museums,Military,,
RSA,19900401.01,RWY,SAT,,$$$,Transnet Museum No 1,200,,207,Transport,Railway/Trains,,
RSA,19900402.01,FDC,SPO,5.008.2,$,Succulents         ,,593,,Flora/Flowers,,,
RSA,19900402.02,FDC,SLK,90.04,$$$,SILK 21c Def Issue      ,,593,,Flora/Flowers,,,
RSA,19900402.03,CMC,SPO,,$,100 Years Natal Rugby      ,,595,,Sport,Rugby,,
RSA,19900404.01,FLT,PRV,,$$$,Aviation Africa 90,,,,Flight and Aircraft,,,
RSA,19900409.01,MIL,SMW,03,$$,Aviation Corps in SWA 1915     ,,,,Flight and Aircraft,Military,,
RSA,19900421.01,MIL,SMA,0001,$$,50 Years Harvard in SAAF     ,,,,Flags,Military,,
RSA,19900430.01,MIL,SMW,04,$$,Womens Auxiliary in SAAF      ,,,,Military,Flight and Aircraft,,
