Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
RSA,19910530.02,FDC,SAPF,06,20.00,MS Achievements      ,,629,,Stamp Exhibition,Science and Technology,,
RSA,19920206.02,FDC,SAPF,07,22.00,MS Conservation      ,,,,Landscapes/Nature,Wildlife,,
RSA,19830401.02,CMC,SAP,001,15.00,70 years SA Police      ,,,,Police,,,
RSA,19880401.01,CMC,SAP,003,$$,SA Police 75 Years      ,,530,,Police,,,
RSA,19650517.01,FDC,SAPO,0.001,$$$$$$,ITU with 2 diamonds on back    ,,155,,ITU,,,
RSA,19650517.02,FDC,SAPO,0.001,$$$$$$,ITU with 3 diamonds on back    ,,155,,ITU,,,
RSA,19651021.02,FDC,SAPO,0.002,$$$$,Dutch Reformed Church       ,52000,158,,Religion/Churches,,,
RSA,19660531.01,FDC,SAPO,0.003,$$$$,Anniv. of the Republic      ,70000,160,,National Festivals,,,
RSA,19661206.01,FDC,SAPO,0.004,$$,Verwoerd         ,70000,165,,Presidents and Leaders,,,
RSA,19671031.01,FDC,SAPO,0.006,$$$,450th Ann. of Reformation Martin Luther,34700,168,,Religion/Churches,Famous Persons,,
RSA,19680410.01,FDC,SAPO,0.007,$$$,Jim Fouche        ,36400,170,,Presidents and Leaders,,,
RSA,19680921.01,FDC,SAPO,0.008,$$$,Hertzog         ,35000,172,,Presidents and Leaders,Boer War,,
RSA,19690223.01,FLT,SAPO,0.009,$$$$,Flight New York JHB      ,17000,174,,Flight and Aircraft,,,
RSA,19690315.02,FDC,SAPO,0.010,$$,SA Games        ,41600,176,,Sport,,,
RSA,19690707.01,FDC,SAPO,0.011,$$,Heart Transplant Chris Barnard,49800,177,,Health/Medicine,Famous Persons,,
RSA,19691006.01,FDC,SAPO,0.012,$$$,ZAR         ,49000,180,,Boer War,,,
RSA,19691010.01,FDC,SAPO,0.012A,$$$$$,ZAR with Helicopter stamp      ,,181,,Boer War,Flight and Aircraft,,
RSA,19700214.01,FDC,SAPO,0.013,$$,Water with Air Mail Tag     ,30400,182,,Water and Sanitation,,,
RSA,19700214.02,FDC,SAPO,0.013A,$$$$$$,Water without Air Mail Tag     ,,182,,Water and Sanitation,,,
RSA,19700824.01,FDC,SAPO,0.014,$$$,Biblia 70        ,29000,186,,Religion/Churches,,,
RSA,19710417.01,FDC,SAPO,0.015,$$$$,Strydom Tower with 4c      ,22000,189,,Telecommunication,,,
RSA,19710522.01,FDC,SAPO,0.016,$$,Int stamp Exhibition       ,40000,190,,Stamp Exhibition,,,
RSA,19710522.02,FDC,SAPO,0.015,$$$$,Strydom Tower with 5c      ,10000,189,,Telecommunication,,,
RSA,19710531.02,FDC,SAPO,0.017A,$$$$$$,10th Ann. of RSA without airmailtag    ,,197,,National Festivals,,,
RSA,19711026.01,FDC,SAPO,0.018,$$$$,Garden Show,16330,198,,Flora/Flowers,,,
RSA,19711210.01,FDC,SAPO,0.019,$$$$,First Flight JHB London      ,18000,200,,Flight and Aircraft,,,
RSA,19720304.01,FDC,SAPO,0.020,$$,Hendrik Verwoerd Dam       ,36000,202,,Dams,Water and Sanitation,,
RSA,19720304.02,FDC,SAPO,0.020,$$,Hendrik Verwoerd Dam Orange Cattle     ,,202,,Dams,Water and Sanitation,,
RSA,19720515.01,FDC,SAPO,0.021,$$$,Sheep         ,29900,203,,Agriculture/Farming,,,
RSA,19720919.01,FDC,SAPO,0.023,$$,SPCA         ,29000,206,,,,,
RSA,19730323.01,FDC,SAPO,0.025,$$,RSA Games        ,31000,209,,Sport,,,
RSA,19730402.01,FDC,SAPO,0.026,$$,Unisa         ,41500,210,,Education,,,
RSA,19730602.01,FDC,SAPO,0.027,$$$,Wolraad Woltemade        ,36000,212,,Famous Persons,,,
RSA,19730623.01,FDC,SAPO,0.028,$$,Hockey         ,26000,213,,Sport,,,
RSA,19730727.01,FDC,SAPO,0.029,$$$,Green Heritage        ,27000,214,,Flora/Flowers,,,
RSA,19730801.01,FDC,SAPO,0.030,$$,CJ. Langenhoven        ,45600,215,,Afrikaans language,Famous Persons,,
RSA,19730924.01,FDC,SAPO,0.031,$$,Kimberlite Diamonds        ,28500,216,,Mining/Minerals,Gem Stones/Jewels,,
RSA,19731001.01,FDC,SAPO,0.032,$$,World Telecom Day       ,31500,217,,Telecommunication,,,
RSA,19740314.01,FDC,SAPO,0.033,$,Tulbach Restoration        ,43700,218,,Towns/Cities History,,,
RSA,19740406.01,FDC,SAPO,0.034,$,Burgerspond         ,44409,219,,,,,
RSA,19740522.01,FDC,SAPO,0.035,$,DF Malan        ,44000,220,,Presidents and Leaders,,,
RSA,19740613.01,FDC,SAPO,0.036,$,Sugar         ,45000,221,,Agriculture/Farming,Manufacturing/Industries,,
RSA,19740713.01,FDC,SAPO,0.037,$,Broadcasting         ,44000,223,,Telecommunication,,,
RSA,19740713.02,FDC,SAPO,0.038,$,British Settlers Monument       ,47000,224,,Settlers,Monuments,,
RSA,19741007.02,FIL,SAPO,,,SAPHIL 1974 Stamp Exhibition,,,,Stamp Exhibition,,,
RSA,19741120.01,FDC,SAPO,2.001,$$$,Second Def. Issue Folder      ,,231,,Birds,Fish and Marine Life,Flora/Flowers,Definitive Series
RSA,19741206.01,FDC,SAPO,2.002,$,Voortrekker Monument        ,55000,232,,Voortrekkers,Monuments,,
RSA,19750226.01,FDC,SAPO,2.003,$,Sasol         ,52400,233,,Energy,Manufacturing/Industries,,
RSA,19750419.03,FDC,SAPO,2.004,$,State President Diederichs       ,62000,236,,Presidents and Leaders,,,
RSA,19750524.01,FDC,SAPO,2.005,$,Jan Smuts        ,65000,238,,Presidents and Leaders,,,
RSA,19750618.01,FDC,SAPO,2.006,$,Thomas Baines        ,60000,240,,Paintings,,,
RSA,19750618.02,FDC,SAPO,2.006,$$$$,MS Thomas Baines       ,,240,,Paintings,,,
RSA,19750714.02,CMC,SAPO,,$$,Medical Association Congress,,242,,Health/Medicine,,,
RSA,19750814.01,FDC,SAPO,2.007,$,Genootskap van Regte Afrikaaners      ,139000,244,,Afrikaans language,,,
RSA,19750814.02,FDC,SAPO,2.007A,$,Genootskap van Regte Afrikaaners      ,,243,,Afrikaans language,,,
RSA,19750911.01,FDC,SAPO,2.008,$,Postal Sorting        ,,247,,Postal History,,,
RSA,19751010.01,FDC,SAPO,2.009,$,Taal Monument        ,100000,250,,Afrikaans language,,,
RSA,19751113.01,FDC,SAPO,2.010,$$$,Tourism         ,81000,251,,Monuments,Landscapes/Nature,Wildlife,
RSA,19751203.01,FDC,SAPO,2.011,$,Satelite Comm        ,76000,253,,Communication,Space,,
RSA,19760105.01,CMC,SAPO,,$$,First Fulltime Television       ,,253,,Communication,,,
RSA,19760218.01,FDC,SAPO,2.012,$,World Bowls Championship       ,88000,257,,Sport,,,
RSA,19760315.01,FDC,SAPO,2.013,$,Cricket Centenary        ,72000,258,,Sport,Cricket,,
RSA,19760406.01,FDC,SAPO,2.012,$,Winners World Bowls Championship      ,91000,262,,Sport,,,
RSA,19760420.01,FDC,SAPO,2.014,$,Erich Mayer Artist       ,79000,265,,Paintings,Famous Persons,,
RSA,19760420.02,FDC,SAPO,2.014a,$$$$,MS Erich Mayer,,265,,Paintings,Famous Persons,,
RSA,19760526.01,CMC,SAPO,,$,Royal Agricultural Society of Natal     ,,266,,Agriculture/Farming,,,
RSA,19760529.01,FIL,SAPO,,$$,Interphil Philadelphia USA       ,,268,,Stamp Exhibition,,,
RSA,19760605.01,FDC,SAPO,2.015,$,Nature Conservation        ,90000,269,,Wildlife,,,
RSA,19760608.01,FDC,SAPO,2.016,$,Emily Hobhouse        ,94000,270,,Famous Persons,Boer War,,
RSA,19760816.01,FDC,SAPO,2.017,$,Polo         ,81000,271,,Sport,Horses,,
RSA,19761001.01,CMC,SAPO,,$,Tygerberg Hospital        ,,278,,Health/Medicine,Nursing,,
RSA,19761005.01,FDC,SAPO,2.018,$,Ocean Mail Service       ,91000,279,,Ships/Maritime,Postal History,,
RSA,19761106.01,FDC,SAPO,2.019,$,Family Planning        ,78000,282,,Health/Medicine,Child,,
RSA,19761202.01,FDC,SAPO,2.020,$,Gary Player        ,95000,283,,Sport,Golf,,
RSA,19761202.02,FDC,SAPO,S01,$,Minature Sheet Sport       ,58000,284,,Sport,Golf,Horses,Cricket
RSA,19770110.01,CMC,SAPO,,$,Agricultural Congress Pretoria       ,,285,,Agriculture/Farming,,,
RSA,19770214.01,FDC,SAPO,2.021,$,Wine Symposium        ,90000,286,,Wines and Beer,Agriculture/Farming,,
RSA,19770221.01,FDC,SAPO,2.022,$,Totius         ,102000,287,,Afrikaans language,Famous Persons,Literature/Writers,
RSA,19770518.01,FDC,SAPO,2.023,$,Transvaal Supreme Court       ,103000,291,,Law,,,
RSA,19770527.01,FDC,SAPO,3.001,$$,Third Def Issue Proteas Folder     ,75000,294,,Flora/Flowers,Definitive Series,,
RSA,19770531.02,CMC,SAPO,,$,National Womens Memorial        ,,295,,Monuments,,,
RSA,19770701.03,CMC,SAPO,,$,Dept of Foreign Affairs 50 years    ,,297,,Diplomacy,Government and Politics,,
RSA,19770720.01,CMC,SAPO,,$,First Raadsaal Bloemfontein       ,,,,Law,Architecture,,
RSA,19770815.01,FDC,SAPO,3.002,$,Physical Education and Sport for Girls    ,100000,299,,Sport,Education,,
RSA,19770822.02,CMC,SAPO,,$,Rand 77 Stamp Exhibition      ,,300,,Stamp Exhibition,,,
RSA,19770822.03,CMC,SAPO,,$,Rand 77 Stamp Exhibition      ,,300,,Stamp Exhibition,,,
RSA,19770829.01,CMC,SAPO,,$,SA National Museum of Military History    ,,301,,Military,Museums,,
RSA,19770915.01,FDC,SAPO,3.003,$,Metrication         ,115000,303,,,,,
RSA,19770916.01,CMC,SAPO,,$,Wild Flower Garden Caledon      ,,304,,Flora/Flowers,,,
RSA,19771001.01,CMC,SAPO,,$,Roodepoort         ,,307,,Towns/Cities History,,,
RSA,19771008.01,FDC,SAPO,3.004,$,Uranium         ,115000,308,,Energy,Mining/Minerals,,
RSA,19771111.01,FDC,SAPO,3.005,$,SA Flag        ,120000,312,,Flags,,,
RSA,19771119.01,FIL,SAPO,,$,Portucale Stamp Exhibition,,313,,Stamp Exhibition,,,
RSA,19780301.01,CMC,SAPO,,$,AG Visser 100       ,,314,,Literature/Writers,Famous Persons,Afrikaans language,
RSA,19780310.01,FDC,SAPO,3.006,$,Walvisbaai         ,130000,315,,Ships/Maritime,Government and Politics,,
RSA,19780331.01,CMC,SAPO,,$,New Post Office Headquarters PTA,,316,,Telecommunication,,,
RSA,19780406.01,CMC,SAPO,,$,Afrikaanse Taalmonument        ,,318,,Monuments,Afrikaans language,,
RSA,19780508.01,CMC,SAPO,,$,Henry Dunant Founder of Red Cross    ,,319,,Red Cross,Famous Persons,,
RSA,19780509.01,FDC,SAPO,3.007,$,Andrew Murray        ,130000,320,,Religion/Churches,Famous Persons,,
RSA,19780609.01,FIL,SAPO,,$,CAPEX 78 Stamp Exhibition Toronto,,322,,Stamp Exhibition,,,
RSA,19780609.02,FIL,SAPO,,$,CAPEX 78 Stamp Exhibition Toronto,,322,,Stamp Exhibition,,,
RSA,19780704.01,CMC,SAPO,,$,Potch 78 Stamp Exhibition,,323,,Stamp Exhibition,,,
RSA,19780705.01,CMC,SAPO,,$,Potch 78 Stamp Exhibition      ,,324,,Stamp Exhibition,,,
RSA,19780705.02,FIL,SAPO,,$,Potch 78 Stamp Exhibition,,,,Stamp Exhibition,,,
RSA,19780729.01,CMC,SAPO,,$,Alexander bay Alluvial Diggings      ,,326,,Mining/Minerals,Ships/Maritime,,
RSA,19780821.01,FDC,SAPO,3.010,$,Volschenk Artist        ,130000,328,,Paintings,Famous Persons,,
RSA,19780821.02,FDC,SAPO,S02,$,Minature Sheet Volschenk Artist      ,90000,328,,Paintings,Famous Persons,,
RSA,19781010.01,FDC,SAPO,3.010,$,BJ Vorster        ,130000,329,,Presidents and Leaders,,,
RSA,19781113.01,FDC,SAPO,3.011,$,Tourism         ,130000,331,,Tourism,Landscapes/Nature,,
RSA,19781117.01,CMC,SAPO,,$,Kirstenbosch         ,,332,,Flora/Flowers,Landscapes/Nature,,
RSA,19781211.01,CMC,SAPO,,$,ATKB         ,,333,,Afrikaans language,Arts/Culture/Traditions,,
RSA,19790212.01,FDC,SAPO,3.012,$,Tellurometer         ,130000,334,,Science and Technology,,,
RSA,19790314.02,CMC,SAPO,,$,Oude Kerk Volksmuseum Tulbach      ,,335,,Religion/Churches,Museums,,
RSA,19790330.01,FDC,SAPO,3.013,$,Government Printing Works       ,130000,336,,,,,
RSA,19790330.02,FIL,SAPO,,$,Disa 79 Stamp Exhibition      ,,337,,Stamp Exhibition,Stamp on Stamps,,
RSA,19790330.03,FIL,SAPO,,$,Disa 79 Stamp Exhibition      ,,337,,Stamp Exhibition,Stamp on Stamps,,
RSA,19790402.01,FDC,SAPO,3.013,$,Save Fuel        ,130000,338,,Cars,Transport,Energy,
RSA,19790428.01,CMC,SAPO,,$,Cape Town Castle 300 Years,,339,,Forts and Castles,Museums,,
RSA,19790525.01,FDC,SAPO,3.014,$,Zulu War        ,130000,340,,Boer War,,,
RSA,19790525.02,FDC,SAPO,S03,$,Miniature sheet Zulu War      ,90000,340,,Boer War,,,
RSA,19790605.01,CMC,SAPO,,$,The seas must live      ,,341,,Whales,WWF,,
RSA,19790619.01,FDC,SAPO,3.015,$,Health Year        ,130000,342,,Health/Medicine,,,
RSA,19790830.01,CMC,SAPO,,$,Rheinisch Mission Walvis Bay      ,,343,,Religion/Churches,,,
RSA,19790923.01,FDC,SAPO,3.016,$,SA Christmas Fund       ,130000,344,,Christmas,Famous Persons,,
RSA,19791001.01,FDC,SAPO,3.017,$,CT University        ,135000,345,,Education,,,
RSA,19791001.02,CMC,SAPO,,$,SACS         ,,346,,Education,,,
RSA,19791004.01,FDC,SAPO,3.018,$,Roses         ,140000,347,,Roses,Flora/Flowers,,
RSA,19791004.02,FDC,SAPO,S04,$,Roses         ,100000,347,,Roses,Flora/Flowers,,
RSA,19791010.01,CMC,SAPO,,$,Voortrekkermuseum Winburg        ,,349,,Voortrekkers,Museums,,
RSA,19791010.02,CMC,SAPO,,$,Burgher Memorial Ladysmith       ,,348,,Monuments,Boer War,,
RSA,19791106.01,CMC,SAPO,,$,SA National Council for the Blind    ,,350,,Health/Medicine,Community Services,,
RSA,19791108.01,FDC,SAPO,3.019,$,Stellenbosch         ,130000,351,,Towns/Cities History,,,
RSA,19791218.01,FDC,SAPO,3.020,$,FAK         ,130000,352,,Arts/Culture/Traditions,Afrikaans language,,
RSA,19800506.01,FDC,SAPO,3.021,$,Pieter Wenning        ,140000,357,,Arts/Culture/Traditions,Paintings,,
RSA,19800512.01,FDC,SAPO,3.022,$,World Diamond Congress       ,130000,358,,Gem Stones/Jewels,Mining/Minerals,,
RSA,19800728.01,CMC,SAPO,,$,IAMLT Durban        ,,359,,Health/Medicine,Science and Technology,,
RSA,19800804.01,CMC,SAPO,,$,Post Office Museum Pretoria      ,,360,,Postal History,Museums,,
RSA,19800819.01,CMC,SAPO,,$,ATKV 50 years       ,,361,,Afrikaans language,Arts/Culture/Traditions,,
RSA,19800903.01,FDC,SAPO,3.023,$,Louis Leipoldt        ,145000,362,,Afrikaans language,Literature/Writers,,
RSA,19800911.01,CMC,SAPO,,$,Albany Museum        ,,363,,Fossils,Museums,,
RSA,19801007.01,FIL,SAPO,,$,GEBEKS80 Stamp Exhibition       ,,364,,Stamp Exhibition,,,
RSA,19801007.02,FIL,SAPO,,$,GEBEKS80 Stamp Exhibition       ,,364,,Stamp Exhibition,,,
RSA,19801008.02,CMC,SAPO,,$,60 years aviation in SA (with adress)   ,,365,,Flight and Aircraft,,,
RSA,19801008.03,CMC,SAPO,,$,60 years aviation in SA     ,,365,,Flight and Aircraft,,,
RSA,19801009.01,FDC,SAPO,3.024,$,University of Pretoria       ,145000,366,,Education,,,
RSA,19801103.01,FDC,SAPO,3.025,$,National Art Gallery       ,145000,367,,Paintings,Arts/Culture/Traditions,,
RSA,19801103.02,FDC,SAPO,S06,$,Miniature Sheet National Art Gallery     ,110000,367,,Paintings,Arts/Culture/Traditions,,
RSA,19810227.01,FDC,SAPO,3.027,$,Battle of Amajuba       ,175000,370,,Boer War,Military,,
RSA,19810511.01,CMC,SAPO,,$,Lions Convention Port Elizabeth,,371,,Lions International,,,
RSA,19810523.01,FDC,SAPO,3.028,$,Pretoria State Theatre       ,185000,372,,Arts/Culture/Traditions,,,
RSA,19810523.02,FDC,SAPO,S07,$,Pretoria State Theatre       ,140000,372,,Arts/Culture/Traditions,,,
RSA,19810530.01,FDC,SAPO,3.029,$,Republic Festival        ,180000,374,,Presidents and Leaders,Heraldry/Coat of Arms,,
RSA,19810612.01,FDC,SAPO,3.030,$,Deaf and Blind       ,124000,375,,Community Services,Disabled,,
RSA,19810703.01,CMC,SAPO,,$$,Addo National Park       ,,377,,Wildlife,,,
RSA,19810703.02,CMC,SAPO,,$$,Bontebok National Park       ,,376,,Wildlife,,,
RSA,19810703.03,CMC,SAPO,,$$,Gemsbok National Park       ,,378,,Wildlife,,,
RSA,19810710.01,FDC,SAPO,3.031,$,National Cancer Association       ,140000,379,,Health/Medicine,,,
RSA,19810714.01,CMC,SAPO,,$,100 Years CP Nel Museum Oudtshoorn    ,,380,,Museums,,,
RSA,19810714.02,FIL,SAPO,,$,Vrijstaat 81 Stamp Exhibition      ,,381,,Stamp Exhibition,,,
RSA,19810714.03,FIL,SAPO,,$,Vrijstaat 81 Stamp Exhibition      ,,381,,Stamp Exhibition,,,
RSA,19810824.01,CMC,SAPO,,$,Pharaborwa Mining Co       ,,382,,Mining/Minerals,,,
RSA,19810911.01,FDC,SAPO,3.032,$,Orchids         ,130000,383,,Flora/Flowers,Orchids,,
RSA,19810911.02,FDC,SAPO,S08,$,Miniature Sheet Orchids       ,100000,383,,Flora/Flowers,Orchids,,
RSA,19810917.01,CMC,SAPO,,$,President Pretorius museum Potch      ,,384,,Museums,Boer War,Presidents and Leaders,
RSA,19810930.01,FDC,SAPO,3.033,$,Voortrekkers         ,,385,,Voortrekkers,,,
RSA,19811001.02,CMC,SAPO,,$,Groot Constantia        ,,386,,Wines and Beer,Manufacturing/Industries,,
RSA,19811022.01,CMC,SAPO,,$,DF Malherbe        ,,387,,Literature/Writers,Famous Persons,Afrikaans language,
RSA,19811130.01,CMC,SAPO,,$,WP Agricultural Society       ,,389,,Agriculture/Farming,,,
RSA,19811203.01,CMC,SAPO,,$,Antartic Treaty,,390,,Antarctica,Ships/Maritime,,
RSA,19820118.02,CMC,SAPO,,$,Aetfat         ,,391,,Flora/Flowers,,,
RSA,19820120.01,CMC,SAPO,,$,International Pianoforte Competition       ,,392,,Music,Arts/Culture/Traditions,,
RSA,19820222.01,FDC,SAPO,3.034,$,Boy Scouts        ,162000,393,,Boy Scouts,,,
RSA,19820322.01,CMC,SAPO,,$,Orthopedic Conference        ,,394,,Health/Medicine,,,
RSA,19820324.01,FDC,SAPO,3.035,$,Tuberculoses         ,149000,395,,Health/Medicine,,,
RSA,19820329.01,CMC,SAPO,,$,IAWPR Conference        ,,396,,Water and Sanitation,,,
RSA,19820402.01,FDC,SAPO,3.036,$,Naval base Simonstown       ,,397,,Military,Ships/Maritime,,
RSA,19820402.02,FDC,SAPO,S09,$,Naval base Simostown       ,138000,397,,Military,Ships/Maritime,,
RSA,19820508.01,FIL,SAPO,,$,Telepax 82 Leyland Balloon flight,,399,,Stamp Exhibition,Balloon Flights,,
RSA,19820515.01,CMC,SAPO,,$$,Inauguration Ellispark Stadium       ,,400,,Sport,Rugby,,
RSA,19820715.01,FDC,SAPO,4.001,$$,Fourth Def Issue Architecture      ,74000,401,,Definitive Series,Architecture,,
RSA,19820814.01,CMC,SAPO,,$,Port Elizabeth Bowls Club 100     ,,402,,Sport,,,
RSA,19820901.01,CMC,SAPO,,$,Year of the Aged      ,,403,,Community Services,,,
RSA,19821009.02,CMC,SAPO,,$,Recognision of Dutch Language in Parlement    ,,405,,Government and Politics,,,
RSA,19821019.01,CMC,SAPO,,$,Newspaper Press Union Grahamstown      ,,406,,Communication,,,
RSA,19821126.02,CMC,SAPO,,$,Life Line National Conference      ,,407,,Community Services,,,
RSA,19821201.02,FDC,SAPO,4.002,$,Prehistoric Animals        ,175000,408,,Dinosaurs,,,
RSA,19821201.03,FDC,SAPO,S10,$,Miniature sheet Prehistoric Animals      ,140000,408,,Dinosaurs,,,
RSA,19830119.01,FDC,SAPO,4.003,$,Weather Stations        ,185000,410,,Meteorology/Weather,,,
RSA,19830131.01,CMC,SAPO,,$,Olive Schreiner Matjiesfontein       ,,411,,Literature/Writers,Famous Persons,,
RSA,19830224.01,CMC,SAPO,,$,Salvation Army        ,,412,,Community Services,,,
RSA,19830513.01,CMC,SAPO,,$,100 years Methodist Church      ,,414,,Religion/Churches,,,
RSA,19830601.02,CMC,SAPO,,$,75th Ann Apostolic Faith Mission     ,,415,,Religion/Churches,,,
RSA,19830704.01,CMC,SAPO,,$,100 years MASA       ,,416,,Health/Medicine,,,
RSA,19830720.01,FDC,SAPO,4.005,$,Sport         ,185000,417,,Sport,Rugby,Horses,Football/Soccer
RSA,19830809.01,FIL,SAPO,,$,Dursa 83 Stamp Exhibition      ,,418,,Stamp Exhibition,,,
RSA,19830809.02,CMC,SAPO,,$,Dursa 83 Stamp Exhibition      ,,418,,Stamp Exhibition,,,
RSA,19831008.01,CMC,SAPO,,$,75 years Ondersteport       ,,419,,Health/Medicine,Agriculture/Farming,,
RSA,19831012.01,FDC,SAPO,4.006,$,Tourism         ,185000,420,,Tourism,Landscapes/Nature,,
RSA,19831012.02,FDC,SAPO,S11,$,Miniature Sheet Tourism       ,120000,420,,Tourism,Landscapes/Nature,,
RSA,19831012.05,CMC,SAPO,,$,Order of St. John      ,,421,,,,,
RSA,19831024.01,CMC,SAPO,,$,8th Int. Vine and Wine Congress    ,,422,,Wines and Beer,,,
RSA,19831201.01,CMC,SAPO,,$,New date stamp Cape of Good Hope Nature Reserve,,423,,Landscapes/Nature,,,
RSA,19840103.01,CMC,SAPO,,$,Road Safety        ,,424,,Transport,Cars,,
RSA,19840120.01,CMC,SAPO,,$,International Singing Competition       ,,425,,Arts/Culture/Traditions,Music,,
RSA,19840224.01,FDC,SAPO,4.007,$,English Authors        ,150000,426,,Literature/Writers,,,
RSA,19840319.01,CMC,SAPO,,$,Gold Festival Welkom       ,,428,,Mining/Minerals,Manufacturing/Industries,,
RSA,19840320.01,CMC,SAPO,,$,Kuruman Moffat Mission       ,,427,,Religion/Churches,,,
RSA,19840511.01,CMC,SAPO,,$,Forestry Research        ,,429,,Trees,,,
RSA,19840608.01,FDC,SAPO,4.008,$,Minerals         ,150000,431,,Mining/Minerals,,,
RSA,19840612.01,CMC,SAPO,,$,South African Printing Industry 200     ,,432,,,,,
RSA,19840630.02,CMC,SAPO,,$,National Youth Philatelic Exhib. Pinegowrie     ,,433,,Stamp Exhibition,,,
RSA,19840702.01,CMC,SAPO,,$,Die Akedemie 75       ,,434,,Afrikaans language,Science and Technology,,
RSA,19840723.01,CMC,SAPO,,$,Kaffrarian Museum King William Town     ,,435,,Museums,,,
RSA,19840903.01,FDC,SAPO,4.009.1,$,New Constitution        ,120000,441,,Government and Politics,Constitution,,
RSA,19840918.02,CMC,SAPO,,,AUPEX 84 Stamp Exhibition      ,,,,Stamp Exhibition,,,
RSA,19841102.01,FDC,SAPO,4.009.2,$,President PW Botha       ,130000,443,,Presidents and Leaders,,,
RSA,19841109.01,FDC,SAPO,4.010,$,Military Decorations        ,135000,444,,Military,,,
RSA,19841109.02,FDC,SAPO,4.010.1,$,Military Decorations        ,,444,,Military,,,
RSA,19841109.03,FDC,SAPO,S12,$,Military Decorations        ,90000,444,,Military,,,
RSA,19850102.01,CMC,SAPO,,$,University of Natal       ,,445,,Education,,,
RSA,19850222.01,FDC,SAPO,4.011,$,Frans Oerder paintings       ,120000,447,,Paintings,Arts/Culture/Traditions,,
RSA,19850222.02,FDC,SAPO,S13,$,MS Frans Oerder paintings      ,70000,447,,Paintings,Arts/Culture/Traditions,,
RSA,19850222.07,CMC,SAPO,,$,Girl Guides        ,,448,,Girl Guides,,,
RSA,19850401.01,FDC,SAPO,4.011.1,$,Buildings         ,,449,,Towns/Cities History,Architecture,,
RSA,19850402.01,CMC,SAPO,,$,Groot Constantia 300       ,,450,,Wines and Beer,,,
RSA,19850415.01,CMC,SAPO,,$,50 years Postal and Telegraph Ass of SA  ,,451,,Postal History,,,
RSA,19850506.01,CMC,SAPO,,$,Organized Pharmacy of SA      ,,452,,Health/Medicine,,,
RSA,19850515.01,FDC,SAPO,4.012,$,Cape Parliamentary Buildings       ,120000,454,,Government and Politics,,,
RSA,19850524.01,CMC,SAPO,,$,Pilgrims Rest        ,,455,,Towns/Cities History,Tourism,,
RSA,19850629.01,CMC,SAPO,,$,National Youth Stamp Exhibition Sasolburg     ,,457,,Stamp Exhibition,,,
RSA,19850806.02,FIL,SAPO,,$,ELPEX 85 Stamp Exhibition      ,,458,,Stamp Exhibition,,,
RSA,19850806.03,FIL,SAPO,,$,ELPEX 85 Stamp Exhibition      ,,458,,Stamp Exhibition,,,
RSA,19850823.01,FDC,SAPO,4.013,$,Flowers         ,120000,459,,Flora/Flowers,,,
RSA,19851001.01,CMC,SAPO,,$,Durban Expo 85       ,,460,,Tourism,,,
RSA,19851021.01,CMC,SAPO,,$,First mine in South Africa Namaqualand    ,,461,,Mining/Minerals,,,
RSA,19851105.01,FDC,SAPO,4.014,$,Cape Silver        ,110000,462,,Arts/Culture/Traditions,,,
RSA,19860220.01,FDC,SAPO,4.015,$,Donate Blood        ,120000,463,,Health/Medicine,,,
RSA,19860401.01,FDC,SAPO,4.015.1,$,City Hall JHB       ,,464,,Towns/Cities History,Architecture,,
RSA,19860402.01,CMC,SAPO,,$,11th International Jersey Cattle Conference     ,,465,,Agriculture/Farming,,,
RSA,19860404.02,CMC,SAPO,,$,1986 Games        ,,466,,Sport,,,
RSA,19860510.01,CMC,SAPO,,$$,JHB 100 Balloon Festival      ,,468,,Flight and Aircraft,Balloon Flights,,
